56,924805239,48.41487374764082,73.7563556583431,181.10770276274835,41.19465984809196,66.27216610312357,39.56008088970496,45.39823785126467,86.6083136886985,145.27904184706065,50.21951811795888,77.3692445355388,189.44656238633627,42.42640687119285,66.27216610312357,39.96248240537617,46.87216658103186,87.65842800324451,142.35167719419397,50.11985634456667,77.1621668954417,190.80094339389416,46.09772228646444,63.00793600809346,36.796738985948195,48.05205510693585,93.1074647920348,147.763324272297,51.0,72.44998274671983,198.04039991880444,45.35416188179427,64.00781202322104,34.20526275297414,47.07440918375928,93.40770846134703,146.66969693839283,54.120236510939236,74.84650960465692,211.7829077144801,46.84015371452148,66.0,36.40054944640259,47.75981574503821,95.0789145920377,145.7737973711325,55.90169943749474,72.01388754955533,212.04952251773642,46.17358552246078,64.00781202322104,35.510561809129406,47.16990566028302,99.53893710503444,147.6651617681029,57.271284253105414,70.21395872616783,224.64416306683776,46.486557196677836,62.03224967708329,42.95346318982906,47.53945729601885,101.84301645179212,149.96666296213968,54.12947441089743,69.35416353759881,215.92822881689185,49.040799340956916,61.07372593840988,38.48376280978771,47.01063709417264,105.94810050208545,150.08331019803634,56.08029957123981,66.73080248281148,224.20749318432692,52.20153254455275,60.29925372672534,43.56604182158393,48.75448697299562,107.83784122468327,150.4725888658795,54.42425929675111,65.36818798161687,222.03603311174518,50.92150822589606,60.67124524847005,46.09772228646444,47.41307836451879,112.27199116431488,152.31874474272692,56.64803615307419,61.71709649683789,224.86440358580546,51.86520991955976,60.01666435249463,47.095647357266465,50.60632371551998,111.32834320154055,153.3101431738944,58.52349955359813,59.481089431852205,234.10467744152402,47.43416490252569,62.81719509815764,41.43669871020132,48.76474136094644,118.33004690272035,150.8509197850646,59.135437767890075,59.033888572581766,229.31637534201522,47.43416490252569,63.56099432828282,38.600518131237564,51.10772935672255,124.65151423067431,154.05518491761322,58.82176467941097,54.120236510939236,238.53092042752024,48.08326112068523,64.53681120105021,40.85339643163099,49.39635614091387,124.59534501738017,153.06207890917986,62.297672508690084,52.839379254491625,248.4854120466632,44.9221548904324,61.68468205316454,38.01315561749642,48.54894437575342,125.93649193144932,153.73353570382747,62.39390995922599,51.0,249.77790134437433,44.384682042344295,62.625873247404705,39.92492955535426,48.54894437575342,125.0,149.40548852033515,59.77457653551382,53.23532661682466,252.7231687044146,47.07440918375928,62.03224967708329,43.829214001622255,46.32493928760188,124.59534501738017,151.2679741386127,58.52349955359813,48.30113870293329,250.57134712492567,47.07440918375928,61.40032573203501,46.66904755831214,44.77722635447622,129.80754985747168,156.05127362504928,59.481089431852205,48.75448697299562,254.69982332149348,47.67598976424087,60.08327554319921,45.27692569068709,43.9089968002003,129.4488315899375,157.05094714773293,59.77457653551382,47.4236228055175,253.20742485164214,45.39823785126467,57.9396237474839,39.824615503479755,42.05948168962618,130.74020039758238,156.20499351813308,62.93647591023825,47.16990566028302,259.53227159642404,44.28317965096906,59.61543424315552,44.68780594300866,40.496913462633174,134.46189051177288,157.00318468107582,65.14598989960932,46.8187996428785,265.87214972614186,44.04543109109048,59.23681287847955,37.73592452822641,40.496913462633174,137.38267721950973,157.01273833673497,65.45991139621256,43.32435804486894,265.1659857523208,44.01136216933077,55.90169943749474,36.76955262170047,39.11521443121589,139.20488497175666,164.01219466856725,64.8459713474939,42.720018726587654,258.8358553214759,45.044422518220834,52.32590180780452,31.144823004794873,38.58756276314948,137.7679207943562,161.01242188104618,62.297672508690084,40.024992192379,260.969346858975,46.17358552246078,54.644304369257,47.4236228055175,35.35533905932738,140.42791745233566,166.00301202086666,67.4166151627327,41.30375285612676,273.72431386341987,42.42640687119285,52.20153254455275,42.20189569201838,36.235341863986875,139.5886814895821,164.02743672934722,66.40783086353596,38.05259518088089,268.1510768205118,42.579337712087536,50.60632371551998,44.82186966202994,34.438350715445125,140.65560778013793,166.02710622064097,62.03224967708329,34.0147027033899,265.9323222175146,44.384682042344295,52.630789467763066,49.4064773081425,34.88552708502482,137.92751719653333,165.43578814754684,62.03224967708329,33.015148038438355,273.034796317246,43.68065933568311,47.634021455258214,47.16990566028302,30.083217912982647,141.73566946961517,155.32224567009067,66.85057965343307,29.068883707497267,281.60255680657446,40.718546143004666,50.20956084253277,44.94441010848846,28.635642126552707,143.69411957348845,151.74320413119,66.85057965343307,31.016124838541646,284.541736833105,41.593268686170845,48.104053883222775,40.8166632639171,25.632011235952593,143.22011031974526,142.1442928857856,65.55150646628954,29.0,284.76305940202286,45.17742799230607,45.27692569068709,51.62363799656123,25.298221281347036,145.41664278891878,140.60227594174995,68.70953354520753,32.14031735997639,284.94560884491625,44.41846462902562,46.010868281309364,49.4064773081425,23.40939982143925,144.04513181638595,131.38112497615478,69.28924880528002,30.066592756745816,286.9233347080715,43.829214001622255,45.27692569068709,51.97114584074513,22.80350850198276,149.57606760441325,132.09844813622905,70.9365914038728,29.614185789921695,288.0902636327719,43.60045871318328,41.10960958218893,54.56189146281496,20.615528128088304,147.8681845428556,124.4869471069156,71.8679344353238,30.805843601498726,283.6370920736567,44.82186966202994,39.698866482558415,50.695167422546305,18.110770276274835,150.6286825275983,123.4908903522847,67.4166151627327,28.861739379323623,277.2381647609146,47.38143096192854,35.608987629529715,49.39635614091387,17.029386365926403,147.82760229402356,124.03628501370073,68.35202996254024,28.460498941515414,275.8278448597966,52.32590180780452,31.38470965295043,49.09175083453431,15.524174696260024,151.32085117392117,122.9186723000212,67.4166151627327,31.38470965295043,274.5268657162719,50.91168824543142,28.30194339616981,48.76474136094644,16.492422502470642,153.45683432157722,120.3536455617361,70.22819946431775,29.5296461204668,273.6603734558586,49.51767361255979,27.294688127912362,47.53945729601885,15.811388300841896,159.28904544883179,116.2497311824849,70.8801805866774,26.92582403567252,269.81660438156877,49.51767361255979,24.166091947189145,51.62363799656123,17.0,157.95252451290546,114.58621208504974,71.16881339463234,26.627053911388696,266.2480046873591,51.22499389946279,21.587033144922902,50.15974481593781,17.0,158.04113388608675,104.5609869884557,67.1863081289633,28.0178514522438,261.5205536855564,52.80151512977634,28.861739379323623,62.0966987850401,18.867962264113206,157.87653403846943,110.60289327137876,65.25335240430181,27.202941017470888,250.57134712492567,52.80151512977634,23.08679276123039,57.97413216254298,20.0,157.20687007888682,100.88111815399351,71.58910531638176,27.202941017470888,262.4137953690697,53.009433122794285,22.20360331117452,51.35172830587107,17.804493814764857,161.44348856488452,96.46242791885346,66.91038783328041,29.154759474226502,256.72748197261626,54.405882034941776,22.20360331117452,53.46026561849464,20.615528128088304,160.58953888718904,89.15716460273958,66.75327707311455,29.154759474226502,247.4914139924858,55.0,20.396078054371138,51.35172830587107,20.615528128088304,161.27616066858735,88.14193099768123,67.47592163134935,30.886890422961002,245.3670719554684,54.20332093147061,17.0,50.99019513592785,22.47220505424423,158.39823231336896,81.8413098624405,66.12110101926616,33.54101966249684,241.2488341940744,53.600373133029585,14.035668847618199,53.33854141237835,22.360679774997898,155.56991997169632,77.82673062643708,66.06814663663572,36.24913792078372,236.93247983339052,51.40038910358559,15.524174696260024,50.08991914547278,19.72308292331602,162.00308639035245,73.24616030891995,65.0,38.27531841800928,236.51638421048128,53.823786563191554,13.0,45.39823785126467,21.95449840010015,158.4929020492716,66.03786792439622,63.0317380372777,40.52159917870962,231.24878378058554,52.20153254455275,12.529964086141668,41.0,22.825424421026653,157.3848785620779,65.60487786742691,56.32051136131489,42.2965719651132,220.8438362282271,55.0,13.45362404707371,39.05124837953327,24.596747752497688,148.4048516727132,68.01470429252781,53.9351462406472,42.04759208325728,209.2008604188807,55.0,12.727922061357855,37.16180835212409,24.698178070456937,146.23952953972466,62.96824596572466,58.05170109479997,44.01136216933077,214.9720912118594,49.51767361255979,19.4164878389476,29.120439557122072,25.553864678361276,145.0551619212498,60.30754513325841,53.45091205957107,43.18564576337837,197.39554199626699,48.79549159502341,21.095023109728988,27.892651361962706,26.627053911388696,138.7984149765407,60.0,2.2390857456254807,1.3521273809209546,-0.5328438876193887,-0.09725319825156577,1.6614562139956417,-1.9325255683148288,-0.13255153229667402,-1.0244363023459175,-1.6327857679894167,2.1864162162240066,1.32268287769822,-0.5748262065612445,-0.14189705460416394,1.6614562139956417,-2.1240906521171894,-0.19321148384780604,-1.0969449903001363,-1.6411027909135212,2.0701430484750265,1.2408492346483417,-0.6403564650708428,-0.21866894587394195,1.5866680097866868,-2.317751900171157,-0.20963984587421253,-1.1503909755921538,-1.6724851785579737,2.060753653048625,1.218487602120755,-0.6637003813743523,-0.24497866312686414,1.5864200554153733,-2.4805494847391065,-0.21406068356382152,-1.1982420683400328,-1.666394445458737,2.0509713563984233,1.172921969177727,-0.685065059176828,-0.28123220191829523,1.5707963267948966,-2.4925970945932923,-0.34161549064780716,-1.1824776086224307,-1.6738779353175968,2.0344439357957027,1.1257801020393552,-0.7086262721276703,-0.3080527810237764,1.5864200554153733,-2.577023259921693,-0.3686959026580498,-1.1790963873574725,-1.6657480331376529,2.0032041023654346,1.1135180584127538,-0.7192487600661582,-0.328553170551451,1.6030432092301505,-2.7091848780192556,-0.388318718172466,-1.2304143881529896,-1.6843990475505568,2.0096556257584033,1.0749018353588367,-0.7362574289814281,-0.28950367196138826,1.6199370612109167,-2.7128146261437767,-0.4160645057238227,-1.2341215074081695,-1.6910191134562056,1.9546139500834654,1.0535089464672753,-0.7633197325989599,-0.3520443143154173,1.6704649792860586,-2.980217543169102,-0.4453010438876859,-1.2402483454044746,-1.7108136843647634,1.9274164627463286,1.059240199624591,-0.7917675040161115,-0.34038193864190697,1.719686274404394,-3.0764674902554074,-0.4825132950224769,-1.2349621965753943,-1.7024801803505343,1.9316331098279873,1.0999024678141933,-0.7916873886501556,-0.333945071844894,1.7551207356945957,3.077849341057106,-0.5166951387622772,-1.232001968403257,-1.7016237228689535,1.9195673303788037,1.0996300624817865,-0.806543047751695,-0.3217505543966422,1.811914005246365,2.996282642954091,-0.49116359828626055,-1.2169712146209535,-1.6770611896859755,1.8978944238006894,1.1147243304452858,-0.8285811777345778,-0.3217505543966422,1.7928782287003768,2.852617243597227,-0.5337081916392615,-1.2185983318290832,-1.687905071361761,1.8817946074004375,1.0906212971913698,-0.8298791897663438,-0.29544083714372,1.7894652726688385,2.7656316997184875,-0.5543074962015512,-1.243969673864956,-1.6886684299921129,1.8976229797248374,1.0563450137358688,-0.833793394270655,-0.2935889874087498,1.8669114726698612,2.677945044588987,-0.5651494400067594,-1.2138843904432262,-1.6685232341536154,1.9483265222184347,1.0808390005411683,-0.8222087235326184,-0.25044308961135187,1.9127461537726067,2.756435147226319,-0.5651494400067594,-1.2110893272099401,-1.6444881456692455,1.8766751981997487,1.0819439724671487,-0.8329812666744317,-0.21406068356382152,1.9333405640594041,2.667741317095033,-0.5700404636997103,-1.243969673864956,-1.630328546870145,1.865526432004274,1.0978897231319673,-0.8305651639932675,-0.21406068356382152,1.8513331185332187,2.356194490192345,-0.5136060047227489,-1.2003039210883228,-1.596431735316574,1.8606428167065163,1.1254952829072107,-0.8187191592756955,-0.16859693960942962,1.892546881191539,2.387434323622613,-0.5247957716501074,-1.2075048916619717,-1.5962685233056193,1.8766751981997487,1.1354430516425942,-0.8077408135975844,-0.13255153229667402,1.941687615607559,2.2494588175432093,-0.4955516734858285,-1.2030733442125485,-1.6220334941983154,1.8774726461965794,1.202100424136847,-0.7990212987647802,-0.11315098159048452,1.966877768359204,2.2769954192228936,-0.5743048301747018,-1.1737168815699144,-1.5644269861762334,1.8828384483574299,1.2220253232109897,-0.7853981633974483,-0.04542327942157701,1.9513027039072615,2.129395642138459,-0.5743048301747018,-1.1429640149738793,-1.5580581623048322,1.8973777614855152,1.2417466319545571,-0.7880648237431543,-0.022723360841641064,2.0344439357957027,2.356194490192345,-0.5667292175235064,-1.148925040371887,-1.5829908442431484,1.9169322903642574,1.2860658882721845,-0.7690061890894431,0.04441521524691083,2.0258971353630915,2.310771210770768,-0.5448639154515437,-1.087670661977563,-1.5583746054729415,1.8976229797248374,1.3439974787410107,-0.7664302487930218,0.08673833867598511,2.1740261797195815,2.3114482587377294,-0.5016040541891205,-1.1135180584127538,-1.5768203503110672,1.9347752833045406,1.449444326224133,-0.7621465405869854,0.14189705460416394,2.2066347503186416,2.2048190464583186,-0.48833395105640554,-1.0783105609229717,-1.589086969751717,1.892546881191539,1.5182132651839548,-0.751110814486088,0.16514867741462683,2.2301063951277547,2.2455372690184494,-0.45066132608063364,-1.0498865459466808,-1.588866648821121,1.9333405640594041,1.5413930385908916,-0.7641247773733871,0.25044308961135187,2.248504619359524,2.198104519070659,-0.4764674194737067,-1.0552473193359175,-1.6433957805253911,1.9333405640594041,1.5405025668761214,-0.7594972211592288,0.27829965900511133,2.252094552082746,2.129395642138459,-0.3743336160075839,-0.9710525798254731,-1.6352231662204502,1.9540804745405822,1.6396528160959412,-0.75023678144242,0.430692511386508,2.342110914369485,2.1341125882868646,-0.43240777557053783,-0.9634911016286458,-1.669809241675128,1.9540804745405822,1.6030432092301505,-0.7406519319428327,0.47439988279190737,2.3855977783963502,2.1112158270654806,-0.35877067027057225,-0.9440534255838497,-1.6977691164089757,1.9456370421504945,1.5707963267948966,-0.7257674502662789,0.483447001567199,2.3249546567620767,2.1211822744716877,-0.3217505543966422,-0.9121656984988104,-1.6633879566024476,1.9431947734716508,1.664273107953486,-0.7158587307161548,0.5442804849459799,2.402315606206856,2.198104519070659,-0.348771003583907,-0.8689470593481005,-1.6469844469692843,1.9244994728760185,1.6373644905707205,-0.7237479927581892,0.6069876640464079,2.387434323622613,2.0947156744800957,-0.2662520491509254,-0.8563688144534745,-1.6998461225291532,1.946067149650854,1.7748143063874453,-0.7018492674467962,0.6389139850038871,2.4250509794933897,2.0262473980457902,-0.24497866312686414,-0.8188784710474878,-1.6592743992758723,1.9409671546371132,1.800028260071892,-0.7105383156866815,0.6747409422235526,2.427501954977635,1.9549656911874962,-0.11065722117389565,-0.7994817392203085,-1.6599899393866298,1.9347752833045406,1.8157749899217608,-0.7113649194279638,0.7704738984073634,2.4756234162106834,1.9437840485949576,0.058755822715722696,-0.8093170458953588,-1.7001512796756164,1.9295669970654687,1.892546881191539,-0.710985685759731,0.7853981633974483,2.6066375798036967,2.15314927293888,0.260602391747341,-0.7853981633974483,-1.6931331606103925,1.9347752833045406,1.9631364710104124,-0.7054654766482916,0.7853981633974483,2.5829933382462307,2.0619599250811573,0.24497866312686414,-0.7715741592754424,-1.7209188128106587,1.9195673303788037,2.0647376957144776,-0.7129861335238163,0.8139618212362083,2.645169900184911,1.9591150449673627,0.3217505543966422,-0.7365481689063659,-1.71755952303836,1.856847768512215,2.117585167684144,-0.730335768023778,0.8139618212362083,2.714965160462917,1.9477055971197177,0.4899573262537283,-0.7271681029886962,-1.73737972345466,1.8703283158648198,2.169215220273434,-0.7322567545525128,0.8960553845713439,2.907849472720892,1.9809236673363877,0.4899573262537283,-0.7182347615966856,-1.792577295817496,1.8266048914102686,2.178598322908857,-0.7177508633498746,0.9197196053504169,2.896613990462929,1.8313987185422376,0.5585993153435624,-0.7361107584045978,-1.8267394627995788,1.8343602103779346,2.1995926132103296,-0.7402311628016292,0.9197196053504169,3.054854314913808,1.8325098291961017,0.6435011087932844,-0.73139666302148,-1.8831427697113952,1.7818896600176433,2.1995926132103296,-0.7611441602686515,0.946160904023283,3.0060649396042924,1.687905071361761,0.6659692373791098,-0.7328151017865066,-1.9089388554995441,1.7359450042095235,2.1112158270654806,-0.7661168066109824,0.9420000403794636,3.0060649396042924,1.7021117657779847,0.8884797719201485,-0.75457092793579,-1.9742153600947083,1.7211677548020312,2.1112158270654806,-0.7796839398782511,0.9272952180016122,2.9441970937399127,1.687905071361761,0.8884797719201485,-0.7590884461445261,-2.0039964952265317,1.6896366713626618,2.0778948311872334,-0.7825163269949369,0.9162255594715053,3.141592653589793,1.7681918866447774,1.0074800653029286,-0.7764698292176115,-2.0399083622801903,1.6313283465770037,2.0344439357957027,-0.8176450458327023,0.931026543968271,-3.070285188804503,1.6835239383852743,1.1071487177940904,-0.7944888220625081,-2.0516836069902324,1.6162196062164735,1.9974238199217726,-0.8062906454277421,0.9234041870549677,-2.8809902618424523,1.6307244819161044,1.039072259536091,-0.8159563336749478,-2.1322899900619956,1.5707963267948966,1.9173351912288386,-0.8392382953707508,0.9570262317783282,-2.746801533890032,1.4382447944982226,1.0460005551447893,-0.8210972760767723,-2.129395642138459,1.5390609532664388,1.845706168275569,-0.864984306149388,0.9349579032711515,-2.642245931909663,1.3494818844471053,1.067953115867036,-0.8573458329608303,-2.2264919530364327,1.464060654145761,1.6892862859530344,-0.9073703189274694,0.9272952180016122,-2.3036114285814033,1.3382393849899876,1.1071487177940904,-0.9192091408720391,-2.293775680196388,1.3843094251276797,1.6183794300718801,-0.924427157031993,0.9272952180016122,-2.356194490192345,1.155304230854006,1.0164888305933455,-0.9505468408120752,-2.3224993828463285,1.3801574208808012,1.5935196876365376,-0.9673110895223119,0.8139618212362083,-2.173083672929861,1.2924966677897853,1.0370881351556351,-0.9866177963849331,-2.438362012554045,1.266795387454752,1.478040006606753,-1.027770403234517,0.7709064243319483,-2.1193457292454245,1.317122230656254,0.9723774333163594,-1.0587993311421877,-2.498091544796509
